bench,src,pc,latency
500.perlbench_r/1,1/super_hot_regions:82,0x5ebda5d6669b,0

500.perlbench_r/1,1/super_hot_regions:84,0x5ebda5d66d0d,2
500.perlbench_r/1,1/super_hot_regions:84,0x5ebda5d66d10,0

500.perlbench_r/1,1/super_hot_regions:86,0x5ebda5d66d20,2
500.perlbench_r/1,1/super_hot_regions:86,0x5ebda5d66d2d,0

500.perlbench_r/1,1/super_hot_regions:88,0x5ebda5d66cb5,1
500.perlbench_r/1,1/super_hot_regions:88,0x5ebda5d66cba,0
500.perlbench_r/1,1/super_hot_regions:88,0x5ebda5d66cc2,0

500.perlbench_r/1,1/super_hot_regions:96,0x5ebda5dbc9a8,2
500.perlbench_r/1,1/super_hot_regions:96,0x5ebda5dbc9b3,0

500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d66844,4
500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d66848,0
500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d6684c,0
500.perlbench_r/1,1/super_hot_regions:98,0x5ebda5d6685b,0

500.perlbench_r/2,2/super_hot_regions:1,0x62585e555ea5,2
500.perlbench_r/2,2/super_hot_regions:1,0x62585e555eaa,0

500.perlbench_r/2,2/super_hot_regions:10,0x62585e555e59,2
500.perlbench_r/2,2/super_hot_regions:10,0x62585e555e5f,0
500.perlbench_r/2,2/super_hot_regions:10,0x62585e555e62,0

500.perlbench_r/2,2/super_hot_regions:110,0x62585e57163c,3
500.perlbench_r/2,2/super_hot_regions:110,0x62585e571643,0
500.perlbench_r/2,2/super_hot_regions:110,0x62585e571647,0

500.perlbench_r/2,2/super_hot_regions:111,0x62585e57175e,3
500.perlbench_r/2,2/super_hot_regions:111,0x62585e571768,0
500.perlbench_r/2,2/super_hot_regions:111,0x62585e57176c,0

500.perlbench_r/2,2/super_hot_regions:113,0x62585e571748,2
500.perlbench_r/2,2/super_hot_regions:113,0x62585e57174d,0
500.perlbench_r/2,2/super_hot_regions:113,0x62585e57174f,0

500.perlbench_r/2,2/super_hot_regions:115,0x62585e510657,2
500.perlbench_r/2,2/super_hot_regions:115,0x62585e51065b,0

500.perlbench_r/2,2/super_hot_regions:117,0x62585e51092e,1
500.perlbench_r/2,2/super_hot_regions:117,0x62585e510932,0

500.perlbench_r/2,2/super_hot_regions:118,0x62585e510939,2
500.perlbench_r/2,2/super_hot_regions:118,0x62585e510940,0

500.perlbench_r/2,2/super_hot_regions:124,0x62585e571a70,2
500.perlbench_r/2,2/super_hot_regions:124,0x62585e571a74,0
500.perlbench_r/2,2/super_hot_regions:124,0x62585e571a78,0
500.perlbench_r/2,2/super_hot_regions:124,0x62585e571a7b,0

500.perlbench_r/2,2/super_hot_regions:126,0x62585e571834,1
500.perlbench_r/2,2/super_hot_regions:126,0x62585e571837,0
500.perlbench_r/2,2/super_hot_regions:126,0x62585e57183a,0

500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18d0,8
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18d6,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18dc,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18e2,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18e8,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18ee,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18f1,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18f7,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d18fa,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d1904,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d1908,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d190b,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d190e,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d1911,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d1914,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d1917,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d192f,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d194c,0
500.perlbench_r/2,2/super_hot_regions:13,0x62585e5d194f,0

500.perlbench_r/2,2/super_hot_regions:131,0x62585e5717fe,2
500.perlbench_r/2,2/super_hot_regions:131,0x62585e571804,0

500.perlbench_r/2,2/super_hot_regions:136,0x62585e571891,2
500.perlbench_r/2,2/super_hot_regions:136,0x62585e571895,0

500.perlbench_r/2,2/super_hot_regions:138,0x62585e565ebf,1
500.perlbench_r/2,2/super_hot_regions:138,0x62585e565ec1,0

500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d18d3,6
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d18d9,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d18df,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d18fe,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d191a,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1920,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1923,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1929,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d192c,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1932,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1935,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1938,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d193b,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d193e,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1941,0
500.perlbench_r/2,2/super_hot_regions:14,0x62585e5d1952,0

500.perlbench_r/2,2/super_hot_regions:16,0x62585e50867f,2
500.perlbench_r/2,2/super_hot_regions:16,0x62585e50868d,0

500.perlbench_r/2,2/super_hot_regions:17,0x62585e508678,5
500.perlbench_r/2,2/super_hot_regions:17,0x62585e508694,0
500.perlbench_r/2,2/super_hot_regions:17,0x62585e50869f,0
500.perlbench_r/2,2/super_hot_regions:17,0x62585e5086a3,0
500.perlbench_r/2,2/super_hot_regions:17,0x62585e5086a7,0

500.perlbench_r/2,2/super_hot_regions:18,0x62585e5086b2,2
500.perlbench_r/2,2/super_hot_regions:18,0x62585e5086b6,0

500.perlbench_r/2,2/super_hot_regions:21,0x62585e5086dd,2
500.perlbench_r/2,2/super_hot_regions:21,0x62585e5086e4,0

500.perlbench_r/2,2/super_hot_regions:35,0x62585e556416,2
500.perlbench_r/2,2/super_hot_regions:35,0x62585e55641e,0

500.perlbench_r/2,2/super_hot_regions:37,0x62585e555f34,2
500.perlbench_r/2,2/super_hot_regions:37,0x62585e555f36,0

500.perlbench_r/2,2/super_hot_regions:44,0x62585e56ffbc,2
500.perlbench_r/2,2/super_hot_regions:44,0x62585e56ffc3,0

500.perlbench_r/2,2/super_hot_regions:46,0x62585e56ffd3,3
500.perlbench_r/2,2/super_hot_regions:46,0x62585e56ffdc,0
500.perlbench_r/2,2/super_hot_regions:46,0x62585e56ffe0,0

500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d17f8,10
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1801,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1806,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d180b,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1810,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1814,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1819,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d181d,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1821,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d182b,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d182f,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1834,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1838,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d183d,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1842,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1846,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d184a,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d184f,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1853,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1857,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d185f,0
500.perlbench_r/2,2/super_hot_regions:49,0x62585e5d1864,0

500.perlbench_r/2,2/super_hot_regions:5,0x62585e510122,3
500.perlbench_r/2,2/super_hot_regions:5,0x62585e510126,0
500.perlbench_r/2,2/super_hot_regions:5,0x62585e510129,0

500.perlbench_r/2,2/super_hot_regions:52,0x62585e508635,1
500.perlbench_r/2,2/super_hot_regions:52,0x62585e508640,0

500.perlbench_r/2,2/super_hot_regions:53,0x62585e50862e,4
500.perlbench_r/2,2/super_hot_regions:53,0x62585e508639,0
500.perlbench_r/2,2/super_hot_regions:53,0x62585e50863d,0
500.perlbench_r/2,2/super_hot_regions:53,0x62585e508647,0

500.perlbench_r/2,2/super_hot_regions:56,0x62585e556669,5
500.perlbench_r/2,2/super_hot_regions:56,0x62585e556675,0
500.perlbench_r/2,2/super_hot_regions:56,0x62585e55667c,0
500.perlbench_r/2,2/super_hot_regions:56,0x62585e556685,0
500.perlbench_r/2,2/super_hot_regions:56,0x62585e55668c,0

500.perlbench_r/2,2/super_hot_regions:57,0x62585e55668f,2
500.perlbench_r/2,2/super_hot_regions:57,0x62585e55669b,0

500.perlbench_r/2,2/super_hot_regions:6,0x62585e51012d,2
500.perlbench_r/2,2/super_hot_regions:6,0x62585e510131,0

500.perlbench_r/2,2/super_hot_regions:60,0x62585e568c08,1
500.perlbench_r/2,2/super_hot_regions:60,0x62585e568c0f,0

500.perlbench_r/2,2/super_hot_regions:63,0x62585e568d96,3
500.perlbench_r/2,2/super_hot_regions:63,0x62585e568d9d,0
500.perlbench_r/2,2/super_hot_regions:63,0x62585e568da1,0

500.perlbench_r/2,2/super_hot_regions:64,0x62585e568c2e,2
500.perlbench_r/2,2/super_hot_regions:64,0x62585e568c35,0

500.perlbench_r/2,2/super_hot_regions:65,0x62585e568c32,2
500.perlbench_r/2,2/super_hot_regions:65,0x62585e568c38,0

500.perlbench_r/2,2/super_hot_regions:69,0x62585e568e20,1
500.perlbench_r/2,2/super_hot_regions:69,0x62585e568e28,0

500.perlbench_r/2,2/super_hot_regions:80,0x62585e567d62,2
500.perlbench_r/2,2/super_hot_regions:80,0x62585e567d69,0

500.perlbench_r/2,2/super_hot_regions:81,0x62585e556cb5,1
500.perlbench_r/2,2/super_hot_regions:81,0x62585e556cba,0
500.perlbench_r/2,2/super_hot_regions:81,0x62585e556cc2,0

500.perlbench_r/2,2/super_hot_regions:84,0x62585e556d0d,2
500.perlbench_r/2,2/super_hot_regions:84,0x62585e556d10,0

500.perlbench_r/2,2/super_hot_regions:86,0x62585e556d20,2
500.perlbench_r/2,2/super_hot_regions:86,0x62585e556d2d,0

500.perlbench_r/2,2/super_hot_regions:88,0x62585e565ed5,2
500.perlbench_r/2,2/super_hot_regions:88,0x62585e565ed9,0

500.perlbench_r/2,2/super_hot_regions:89,0x62585e565e7e,1
500.perlbench_r/2,2/super_hot_regions:89,0x62585e565e80,0

500.perlbench_r/2,2/super_hot_regions:9,0x62585e555e54,2
500.perlbench_r/2,2/super_hot_regions:9,0x62585e555e5d,0

500.perlbench_r/2,2/super_hot_regions:90,0x62585e565e83,2
500.perlbench_r/2,2/super_hot_regions:90,0x62585e565e87,0

500.perlbench_r/2,2/super_hot_regions:91,0x62585e565e8a,1
500.perlbench_r/2,2/super_hot_regions:91,0x62585e565e8c,0

500.perlbench_r/2,2/super_hot_regions:95,0x62585e570181,1
500.perlbench_r/2,2/super_hot_regions:95,0x62585e570186,0

500.perlbench_r/3,3/super_hot_regions:1,0x621bfaa0cea5,2
500.perlbench_r/3,3/super_hot_regions:1,0x621bfaa0ceaa,0

500.perlbench_r/3,3/super_hot_regions:10,0x621bfaa1ced5,2
500.perlbench_r/3,3/super_hot_regions:10,0x621bfaa1ced9,0

500.perlbench_r/3,3/super_hot_regions:100,0x621bfaa0cd1f,3
500.perlbench_r/3,3/super_hot_regions:100,0x621bfaa0cd22,0
500.perlbench_r/3,3/super_hot_regions:100,0x621bfaa0cd27,0
500.perlbench_r/3,3/super_hot_regions:100,0x621bfaa0cd29,0
500.perlbench_r/3,3/super_hot_regions:100,0x621bfaa0cd2c,0

500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0ccfa,11
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd05,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd09,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd0e,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd12,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd17,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd1c,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd33,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd36,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd39,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd3c,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd43,0
500.perlbench_r/3,3/super_hot_regions:101,0x621bfaa0cd46,0

500.perlbench_r/3,3/super_hot_regions:103,0x621bfaa0cd71,2
500.perlbench_r/3,3/super_hot_regions:103,0x621bfaa0cd81,0
500.perlbench_r/3,3/super_hot_regions:103,0x621bfaa0cd84,0

500.perlbench_r/3,3/super_hot_regions:104,0x621bfaa0ce38,1
500.perlbench_r/3,3/super_hot_regions:104,0x621bfaa0ce4c,0

500.perlbench_r/3,3/super_hot_regions:107,0x621bfaa6e520,2
500.perlbench_r/3,3/super_hot_regions:107,0x621bfaa6e527,0

500.perlbench_r/3,3/super_hot_regions:109,0x621bfa94a1c0,3
500.perlbench_r/3,3/super_hot_regions:109,0x621bfa94a1c4,0
500.perlbench_r/3,3/super_hot_regions:109,0x621bfa94a1c8,0
500.perlbench_r/3,3/super_hot_regions:109,0x621bfa94a1ca,0

500.perlbench_r/3,3/super_hot_regions:112,0x621bfa94a056,2
500.perlbench_r/3,3/super_hot_regions:112,0x621bfa94a05d,0

500.perlbench_r/3,3/super_hot_regions:113,0x621bfa9c7bfc,2
500.perlbench_r/3,3/super_hot_regions:113,0x621bfa9c7c07,0

500.perlbench_r/3,3/super_hot_regions:12,0x621bfaa1cebf,1
500.perlbench_r/3,3/super_hot_regions:12,0x621bfaa1cec1,0

500.perlbench_r/3,3/super_hot_regions:139,0x621bfaa18c96,1
500.perlbench_r/3,3/super_hot_regions:139,0x621bfaa18c9b,0

500.perlbench_r/3,3/super_hot_regions:19,0x621bfa9c7657,2
500.perlbench_r/3,3/super_hot_regions:19,0x621bfa9c765b,0

500.perlbench_r/3,3/super_hot_regions:3,0x621bfaa0ce54,2
500.perlbench_r/3,3/super_hot_regions:3,0x621bfaa0ce5d,0

500.perlbench_r/3,3/super_hot_regions:32,0x621bfaa1c2a2,1
500.perlbench_r/3,3/super_hot_regions:32,0x621bfaa1c2ac,0

500.perlbench_r/3,3/super_hot_regions:33,0x621bfaa1c2b0,2
500.perlbench_r/3,3/super_hot_regions:33,0x621bfaa1c2b3,0

500.perlbench_r/3,3/super_hot_regions:34,0x621bfaa1c294,2
500.perlbench_r/3,3/super_hot_regions:34,0x621bfaa1c2b9,0

500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888d0,8
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888d6,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888dc,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888e2,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888e8,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888ee,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888f1,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888f7,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa888fa,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa88904,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa88908,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa8890b,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa8890e,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa88911,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa88914,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa88917,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa8892f,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa8894c,0
500.perlbench_r/3,3/super_hot_regions:36,0x621bfaa8894f,0

500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa888d3,6
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa888d9,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa888df,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa888fe,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa8891a,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88920,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88923,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88929,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa8892c,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88932,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88935,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88938,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa8893b,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa8893e,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88941,0
500.perlbench_r/3,3/super_hot_regions:37,0x621bfaa88952,0

500.perlbench_r/3,3/super_hot_regions:4,0x621bfaa0ce59,2
500.perlbench_r/3,3/super_hot_regions:4,0x621bfaa0ce5f,0
500.perlbench_r/3,3/super_hot_regions:4,0x621bfaa0ce62,0

500.perlbench_r/3,3/super_hot_regions:41,0x621bfaa1d14e,1
500.perlbench_r/3,3/super_hot_regions:41,0x621bfaa1d150,0

